-1.000000000000000000e+00,1.660000000000000000e+02,6.750000000000000000e+01,0.000000000000000000e+00
-1.000000000000000000e+00,1.647684815450937208e+02,6.992013664617121549e+01,1.000000000000000000e+00
-1.000000000000000000e+00,1.651530974550400401e+02,7.444298959626476631e+01,1.000000000000000000e+00
-1.000000000000000000e+00,1.663111930778320300e+02,7.022456267791767459e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.718181767057872662e+02,7.543431664247128765e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.742347761690455457e+02,7.600107438761585854e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.623804735943678850e+02,7.537104859685400982e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.651622226208718871e+02,7.025033167547786661e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.685598632844273936e+02,7.097534822864969328e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.682101838919119814e+02,7.641591853445632410e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.730175129985478293e+02,6.285920259288761258e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.744469375837908842e+02,7.979829092875871766e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.769362186140292010e+02,7.272730577707847033e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.645775238892029790e+02,7.593532635156761046e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.615947659471361817e+02,7.707215691476285713e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.614591979762742255e+02,7.187202104143776182e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.647399968248940922e+02,7.058662879408363722e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.721670868977446389e+02,7.311041584899746226e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.672354953411997371e+02,7.041364318834892799e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.562571414791736402e+02,7.680457961490301955e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.663510750907310580e+02,7.898430449852637025e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.697327273104099277e+02,6.446446884414200440e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.718977638021416112e+02,6.393472341474689813e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.843314973946938835e+02,8.010451131991200668e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.761238900641629073e+02,8.698037754000112898e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.791196303958247995e+02,7.172517082088276652e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.791509515270909958e+02,8.064828075964264542e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.703343238554738832e+02,7.641501105478727141e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.651297279257958621e+02,7.731067096243366166e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.616070389502019680e+02,7.597984397192355743e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.588839698857632357e+02,8.129040633130870219e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.596003424173336782e+02,7.346447526329491495e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.586456427575395196e+02,7.194301341427525642e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.585798907402744078e+02,6.945492098694589345e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.625759908909631122e+02,7.912476684149419270e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.671352420845785502e+02,7.222436574562783562e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.737757352032463132e+02,7.832101738764198728e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.611197455828643115e+02,7.234630718923219206e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.692508542640808287e+02,6.977445159925999008e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.513505121821155797e+02,7.518862042549800151e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.535741923878390480e+02,7.657348054303098195e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.631822308218182229e+02,7.693516582410650528e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.669993566019376487e+02,8.571408493799545170e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.702829555372818220e+02,6.280594198181535148e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.674390344086682489e+02,7.079562509926934410e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.827152962908601808e+02,6.331942715378348652e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.763415340737517738e+02,5.692914297011616043e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.854542240947522771e+02,7.908321959301810011e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.866062966556597473e+02,8.050592768881877248e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.704982912727900555e+02,8.641501446291992750e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.782894149742898833e+02,8.721378315709927165e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.732879436596627158e+02,6.781821302377552740e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.784406171255119204e+02,6.377019528830421535e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.803156190467066438e+02,8.471042042211495016e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.761552438161427290e+02,8.831640236562338941e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.598902617147161607e+02,7.784454946188195379e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.737385256350438851e+02,7.439254447481916088e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.602032681619298842e+02,7.551317540888565816e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.623358896000861762e+02,6.983515626722399361e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.648557123247639140e+02,7.656387808099916015e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.590287486860610784e+02,7.527422955471946864e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.567859996995673271e+02,7.965530628344090758e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.651850853106198826e+02,9.576313397044876297e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.680182249288683352e+02,7.239276015197644654e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.642307572805142968e+02,6.785132798222747397e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.568330655880507152e+02,7.283811623362660725e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.585211772513138442e+02,7.688450837125283499e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.473713716305958314e+02,6.893700957877243241e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.604053801787042630e+02,7.705855776250054134e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.677759558610839576e+02,8.489554569625937575e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.617095651292322600e+02,7.273528968346151657e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.624032601476015145e+02,7.337101284971190296e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.689152071636648316e+02,6.920360594737911697e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.736373005410260077e+02,7.778561864759365108e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.741790267642608683e+02,7.082159471276955287e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.607928107252214716e+02,7.039649565297823131e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.601488522588305443e+02,8.108861815015981733e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.735379967672344037e+02,6.736532571295914806e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.707483566738814318e+02,7.623841951716381971e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.539353963156304701e+02,7.578827457852982263e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.497024057441514913e+02,7.596221506990728756e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.596611945300909952e+02,7.909972145345312811e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.520209290515950613e+02,7.466062891767879250e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.489183974474386218e+02,7.787455959248745785e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.608018933089862799e+02,8.200230563894524494e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.754707122630526897e+02,8.635908155654128393e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.694034270258282504e+02,6.850175376777730207e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.644718927576617205e+02,6.383414617886000997e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.743384736699775601e+02,6.284541738540489320e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.575895174733778958e+02,7.356151438920963415e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.697144398180456335e+02,7.067922080345942959e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.779231163775549760e+02,6.301632718085167539e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.831771367310514904e+02,6.631486044330883090e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.741828201899596422e+02,5.541151876797596287e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.797706079612246128e+02,5.579542404567825997e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.833571180393154236e+02,7.848337689755426538e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.830255865862915527e+02,9.005118161666322862e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.823225068084482814e+02,7.767838748599139365e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.865593513554908611e+02,7.769639716311885991e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.723253524164710768e+02,8.393819780353723559e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.703307295636494700e+02,8.680907518408695012e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.873323420400655550e+02,8.322800882124553823e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.766205038042324702e+02,8.327915222094600267e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.741640657013178384e+02,6.789088429342933750e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.774384327510617823e+02,6.722661348305072693e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.799746981013879861e+02,6.279539619672794970e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.843174716161265678e+02,5.494061263187703048e+01,6.000000000000000000e+00
-1.000000000000000000e+00,1.794905441845095595e+02,8.698284564343218506e+01,6.000000000000000000e+00
