-1.000000000000000000e+00,1.600000000000000000e+02,6.000000000000000000e+01,0.000000000000000000e+00
-1.000000000000000000e+00,1.557460179364715316e+02,6.443615889590354584e+01,1.000000000000000000e+00
-1.000000000000000000e+00,1.613388234722312973e+02,6.167479906061689121e+01,1.000000000000000000e+00
-1.000000000000000000e+00,1.471675936808452434e+02,6.798598034688808411e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.516037125330172444e+02,5.728857256974304590e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.670787446441086104e+02,6.267028819864158606e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.601842190857805974e+02,6.584760667675402601e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.452484994896067860e+02,6.786388258241299809e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.468377141712043112e+02,7.164731167966826320e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.413866034505225002e+02,5.472828907159576062e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.527728127344943800e+02,6.211511534558034953e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.649674352097249823e+02,6.413868773300954729e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.663850130386864237e+02,5.818683654250671822e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.618760585071009359e+02,6.649980857898950148e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.612504426743499266e+02,6.553010013027605396e+01,3.000000000000000000e+00
-1.000000000000000000e+00,1.471786014856248244e+02,6.602685257800848717e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.452459446700790977e+02,7.746607359774753832e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.466745338922301300e+02,6.962211634647198366e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.424280386593889602e+02,6.349265650540299077e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.495655540797918377e+02,5.171796144707669640e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.416668891771009271e+02,4.984995316269851884e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.514323203269068188e+02,6.363231408521765786e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.513132361660032075e+02,6.886052498088514540e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.670365434825365014e+02,6.429374220294810982e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.653360404117103428e+02,6.078505348242617146e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.701154218434424763e+02,5.745782797331181513e+01,4.000000000000000000e+00
-1.000000000000000000e+00,1.680508837716759842e+02,6.512307880468968335e+01,4.000000000000000000e+00
